id,日语
50549,"- マウント報酬は1回のみ交換可能
- 交換すると、マウントかけらがバックパックに発行されるので、バックパックで確認ください。
- 交換すると、［ショップ］-［かけら］-［マウント］でマウントかけらを合成できる
- すでにマウントをお持ちの方は、再度交換できない。"
50550,千羽鶴は良い願いを意味する。千羽鶴ごとに少しの願いが込められ、それがついに美しい願いに収束する。星語心願を乗って、願い事をしてください。夢の彼方が希望の花でいっぱいになるように。
50551,今日もらえる水爆弾の数：
50552,
50561,チャージがアカウントに到着しなかった場合は、「更新」ボタンをクリックしてご確認ください。
50562,更新
55000,@Null@
55001,海外リクエストのデータアドレスの取り出しエラー
55002,国内リクエストのデータアドレスの設定エラー
60000,@Null@
60001,室長
60002,管理者
60003,メンバー
60004,申し込みはすでに送信されました
60005,スタジオにジョインしました！
60006,スタジオが満員になり、他へ見に行きましょう！
60007,スタジオにジョインしました。ほかのスタジオにジョインできません
60008,拒否した
60009,メンバーが追い出されました！
60010,終了要請は取り消された
60011,スタジオの情報が送信され、レビュー結果をお待ちください
60012,スタジオの情報を修正することに失敗しました
60013,スタジオのメンバーに招待状が送信されました
60014,スタジオのメンバーに招待状が送信できません
60015,スタジオ
60016,加入要請
60017,メンバー管理
60018,スタジオのセットアップ
60019,スタジオを終了する
60020,終了要請を取り消す
60021,作品のリスト
60022,メンバーリスト
60023,室長
60024,残りの取り消し時間：＠一日＠2時間
60025,同意した
60026,拒否された
60027,操作する
60028,データをチェックする
60029,同意する
60030,拒否する
60031,要請をチェックする
60032,ワンクリッククリア
60033,リストは空っぽになっています
60034,加入要請
60035,終了要請
60036,ミニIDを誘う
60037,招待状
60038,招待するプレーヤーのミニIDを記入してください
60039,内容を入力しないと、スタジオの紹介が表紙されます。（違法なコンテンツを送ってないでください。連絡方、消費の誘導などの違法な情報をグループで広めるのは禁止。）
60040,プレーヤーはすでにスタジオをジョインしたが、招待できません
60041,プレーヤーのアカウントが異常です。招待できません
60042,プレーヤーがスタジオのメンバーになりました！
60043,ミニIDは違った
60044,スタジオのメンバーの招待状
60045,招待状を確認する
60046,ミニIDを入力してください！
60047,作者UID
60048,プレーヤーを誘う
60049,スタジオの情報
60050,スタジオの紹介
60051,加入要請を許可する
60052,バックグラウンドの審査が合格されたら、修正が有効になります。
60053,スタジオのセットアップ
60054,修正を確認する
60055,スタジオのネームを入力してください
60056,スタジオのネームを入力してください
60057,スタジオの紹介
60058,スタジオのお知らせ
60059,入力内容をクリックして（違法なコンテンツを投稿したり、誘導情報やソーシャルソフトウェア、その他の連絡方法を広めたりしないでください。）
60060,スタジオをジョインするのを確認してください
60061,スタジオを終了する
60062,メンバーを削除する
60063,削除する
60064,スタジオ＠1へのジョインを申請しています。ご承知の上、以下のアイテムに同意することを確認してください
60065,スタジオにジョインすると、アップロードした作品はスタジオに結合されます
60066,スタジオを終了した後も、スタジオで制作した作品は、スタジオとの関係が維持されます
60067,ミニワールドスタジオの操作規範を読んで、申請を確認すると、操作規範を守ることに同意します
60068,もう二日間＠1スタジオにジョインした、終了しますか？
60069,確認をクリックして、7日以内に申請を取り消すことができます
60070,今月の残り回数
60071,メンバー削除を確認しますか？
60072,スタジオのジョインを申請する
60073,申請理由
60074,読んで同意してください
60075,アイテムを読んでください
60076,原因を入力してください
60077,カスタマイズアバターの獲得に失敗しました
60078,カスタマイズアバターの選択に失敗しました
60079,見る
60080,すべてのスタジオ
60081,今すぐ作る
60082,スタジオを探す
60083,スタジオの探しに失敗しました
60084,最後までです。内容はここまで
60085,データがない、後で更新したり、スタジオを作ったりします
60086,スタジオを作る
60087,スタジオのアバター
60088,スタジオのネーム
60089,スタジオの詳細
60090,連絡先
60091,申し込みを出す
60092,アバターが選択されていません
60093,申し込みはすでに送信された。メールに注意してください
60094,不明なエラー
60095,完全に記入した後で提出してください
60096,アバターを選択してください
60097,ミニワールドスタジオの操作規範を読んで同意してください
60098,申し込みを確認する
60099,確認申請
60100,調べる内容を入力してください
60101,結果がないで、もう一度確認した後で入力してください
60102,スタジオを認証する方法
60103,スタジオのネームを入力してください、8文字以内の中国語
60104,自分のスタジオを簡単に紹介しましょう！他人にも早く了解できますよ～
60105,連絡先を入力してください、ＱＱナンバーとか携帯番号とか
60106,スタジオの終了に成功しました
60107,スタジオの招待状を受けた
60108,スタジオの招待状を拒否された
60109,無効になった
60110,"1.申し込みを出すと、あなたがミニワールドスタジオの操作規範に同意し守ることを確認します。#
2.操作スタッフは三日間内審査します。メールを注意してください、詳細はコンテンツサービスプラットフォームをご覧ください。#r
3.スタジオを作った後は解散できません、他人のスタジオをジョインもできません。確認してから操作してください#r
4.詳細は開発者コミュニティーに行ってください"
60111,スタジオを終了した後で、24時間内ほかのスタジオをジョインできません
60112,私たちはバトルプレイにフォーカスしたスタジオで、ジョインして一緒に遊びましょう！#r内容を入力しないと、スタジオの紹介が表紙されます。（違法なコンテンツを送ってないでください。連絡方、消費の誘導などの違法な情報をグループで広めるのは禁止。）
60113,契約メンバーは脱退申請をしばらくサポートしてないので、ルームオーナーにご連絡ください
60114,スタジオから退出した
60115,クリエイターセンター >>
60116,アップの情報のアップロードに失敗しましたが、もう一度アップロードしますか？
70000,花盛りの季節
70001,イベント残り#c0ABA1D@1日#n
70002,イベントが始まりました。たくさんのプレゼントを準備しましたよ
70003,購入レベル
70004,レベルアップ
70005,ボーナス
70006,ミッション
70007,ラッキールーレット
70008,決算する
70009,決算して受け取る
70010,あなたはLv.#c0AAA1A@1の#nを購入します。#cFA7A0F@2#nミニコインを支払う必要があります
70011,レベル購入成功
70012,あなたは#cfa7a0f@1#n@2を支払う必要があります
70013,@1購入成功
70014,決算残り日数：#cFFEE92@1日#n
70015,"1.指定のミッションを完了すると、対応するポイントが獲得できます。シェアミッションは毎週更新され，シーズン任務はシーズンごとに1回しか達成できない
 2.獲得した300ポイントごとに1レベル上がり、アップグレードするとそれに応じた報酬が解除されます
 3.シェアカードを購入すると、限定の特典が受けられます
 4.報酬を受け取らずに3か月が経過すると、リセットされます
 5.シェアカードレベルが上限に達していても、さらにレベルアップ可能です。余剰ポイントはラッキールーレットで使用できます
 6.購入することによってシェアカードをレベルアップすることができますが、購入して報酬受け取ったら支払い済みミニコインは返金できませんのでご注意ください
 7.本イベント期間は@1～@2です。各プレイヤーの皆さんは頑張ってミッションを完了させて、究極の大賞を獲得しましょう！
 8.イベントの解釈権はミニワールド公式が所有します"
70016,進む
70017,クールタイム中
70018,次回のミッション残り@1分
70019,すでに@1回完了しました
70020,新イベントはまだ始まっていません
70021,決算して受け取る
70022,決算して受け取るとポイントはリセットされます。まだ受け取っていないボーナスは自動的に倉庫に発送されます
70023,初見
70024,楽しげな笑い声
70025,私の縄張りでは私の言うことを聞いて
70026,自分の連絡先
70027,カッコいい
70028,一緒に遊ぼう
70029,水やり庭師
70030,広告王
70031,生まれて初めて
70032,楽しみは尽きない
70033,コレクター
70034,消費しよう
70035,偵察者
70036,仲良し
70037,ニィニィ！永遠の神
70038,木材のボス
70039,シェアしよう
70040,ログイン@1/1回
70041,@1/1回ルームに参加する
70042,@1/1回ルームを作成する
70043,実名制
70044,携帯番号認証
70045,メールアドレス認証
70046,フレンドのために@1/1回水やりする
70047,@1/1回広告視聴する
70048,@1/1回創造モードを30分プレイする
70049,@1/1回対戦モードをプレイして勝利する
70050,@1/1枚のマップをお気に入りに登録しました
70051,マップに@1/1回投げブロックする
70052,メダルを@1/1回チェックする
70053,フレンドを@1/1人追加する
70054,ニィニィを使用して@1/1回プレイする
70055,@1/40個材木を掘り出す
70056,@1/1回行動状況を発表する
70057,購入
70058,#cFFDA0A@1Lv.@2-->#n#c5AEA0ALv.@3#n
70059,シェアブルームカードボーナス#cff871b@1#nを獲得しました。おめでとう！
70060,シェアアクティブカードボーナス#cff871b@1#nを獲得しました。おめでとう！
70061,シェアエクストリームカードボーナス#cff871b@1#nを獲得しました。おめでとう！
70062,シェアカード
70063,イベント詳細
70064,ミッション詳細
70065,ラッキールーレット
70066,決算する
70067,"1.2000ミッションポイントを獲得できます
 2.ミッション完了後に対応するポイントを獲得できます
 3.シェアカードのレベルが上限に達するまで、獲得したポイントはシェアカードのレベルアップにのみ使用できます。上限に達した後は余剰ポイントを使用してラッキールーレットに参加し、より多くのレア報酬を獲得することができます
 4.デイリーミッション完了後はクールタイムに入ります。翌日クールタイムが終了すれば、またミッションを完了してポイントを獲得することができます"
70068,"1.シェアカードのレベルが上限に達したら、余剰ポイントでラッキールーレットに参加できます。参加するごとに一定数のポイントを消費します
 2.イベント終了後、今回のイベントで使用しなかった余剰ポイントはリセットされるため、次回のイベントでラッキールーレットに参加することはできません"
70069,"1.精算後、前回のイベントにおいて消費しなかった余剰分のポイントはリセットされます
 2.前回のイベントにおいて受け取っていない報酬があれば、宝箱を精算して倉庫に発送されます。倉庫に1マス以上の空きスペースがあるようにしてください
 3.宝箱をクリックすると、前回のイベントにおいてまだ受け取っていない報酬の内容をチェックすることができます"
70070,あなたのポイントは週の上限@1/@2に達しました。来週また頑張ってください
70071,あなたのポイントは月の上限@1/@2に達しました。来月また頑張ってください
70072,親愛なるミニ冒険者さん：大会が終了しました。前回の大会であなたは@1を購入しました。報酬を配りましたので、忘れないように受け取ってください。またイベントに参加して、大賞を狙ってくださいね
70073,現在のポイントが不足しているため抽選ができません
70074,バージョンが低すぎます。ゲームバージョンを更新してください
70075,精算に成功したので、あなたのメールアドレスに送りました
70076,ポイント
70077,抽選@1回
70078,宝箱を精算する
70079,シェアミッション
70080,大会ミッション
70101,雨林の暗殺者
70102,祭司収穫者
70103,大探険家
70104,果樹栽培者
70105,遊びに行く
70106,虫とり名人
70107,友達になろう
70108,見て！ガチャだよ
70109,心からのプレゼント
70110,友情の力
70111,収穫の季節
70199,脱アフリカ、ヨーロッパへ
70201,蛇の神を1回倒す
70202,雨林祭司を2回倒す
70203,マイガーデンで1回ペット探険する
70204,マイガーデンで「果樹」を1本栽培する
70205,他人のマイガーデンを1回チェックする
70206,他人の虫とりを1回手伝う
70207,個人センターで1人のプレイヤーをフォローする
70208,ショップガチャで1回抽選する
70209,スキンを1回贈呈する
70210,アバターを1回贈呈する
70211,金の果実を1回抽選する
70299,@Null@
70301,蛇の神を#r@1/1回倒す
70302,ペット@1/10回探険する
70303,対戦モードで@1/10回勝利する
70304,マップに#r@1/10回投げブロックする
70305,小さな果実を#r@1/10回抽選する
70399,@Null@
70400,#cFFF000たくさんの#cFFFFFF 賞品をアンロック
70401,(アップグレード後の還元)
70402,今すぐ還元
70403,"永久アバター
·イチゴジャム·ベリー"
70404,アイコン·フレッシュベリー
70405,カスタマイアバター·雪兎の三つ編み
70406,カスタ久アバター·冬ポンポンスカート
70407,18ドル
70408,68ドル
70409,118ドル
70410,6ドル
70411,割引
70412,今すぐアップグレード
70413,40
70414,50ドル
70415,シーズン中の購入は1回限り
70416,アップグレード
70417,シェアカードカードを購入し
70418,@レベル1にアップグレードすると、以下の特典が受けられます。
70419,全部受け取る
70420,無料！
70421,残り時間：@1
70422,チャレンジ
70423,今週の残り時間：@1
70424,すぐにレベル40にアップグレードする
70425,以下の特典は、購入後すぐに利用できます
70426,限定
70427,本日の購入制限
70428,本シーズンの購入制限
70429,完成する
70430,タスク解除までにはまだ時間がある
70431,にアップグレード
70432,シェアカードを購入してゲット 
70433,価値のボーナス
70434,ボーナスに向かう
70435,経験
70436,日
70437,時間
70438,分
70439,秒
70440,このアイテムを利用するには、シーズンシェアカードが必要となります。
70441,本日の交換数は上限に達しましたので、明日また来てください。
70442,本シーズンの交換数は上限に達しましたので、次のシーズンまた来てください。
70443,ポイント不足で交換できなかった
70444,新シーズンが始まりましたので、再度ご参加ください
70445,@1ポイントをかけて交換できます
70446,"1、任務は毎週の任務とシーズンの挑戦任務に分け、任務を達成することは経験を獲得して悦カードの等級を向上させ、対応する奨励を受け取ることができる。
#r2、シェアカードを購入すると、より多くの奨励を解除することができ、経験給油バッグを購入するとレベル40にアップすることができます。
#r3、シーズン終了後、カードレベルがクリアされますので、シーズン内に報酬を回収してください、有効期限を過ぎると回収できなくなります。
#r4、ポイントは、ショップで交換できます。シーズン終了後、カードポイントはゼロになりませんので、累積して来季まで両替することができます。"
70447,受け取りに成功し、@1経験を得る
70448,万
70449,より多くの経験を得る
70450,広告を見ると、経験値が50増える
70451,残酷な拒否
70452,今すぐ見る
70453,今回のログインはもう提示しない
70454,#c31f474所有済み#n
70455,システムメンテナンス中
70456,操作失敗しました。携帯の設定をチェックしてください。それでも問題が解決しない場合は、カスタマーサービスまでご連絡ください。
70457,既に購入しました。再度購入はご遠慮ください。
70458,ティリン
70459,昆虫学者
70460,泉の響き
70461,翡翠の目
70501,ご利用が成功すると、シェアカードの経験値が@1増加します。
70502,わーい、賞品があるよー。
70503,タスクをこなして、より多くのボーナスを手に入れよう
70504,さあ、タスクをこなしてください
70505,報酬
70506,クリックして続ける>>
70551,無料部分はチャージ金額には含まれません
70552,チャージ金額: #cFFD71C@1#n/@2 ミニビーン
70553,限定ボーナス
70554,任意の金額をチャージすると、限定の永久スキンがもらえます
70555,蓄積されたチャージ金額@1/@2のミニコインで、限定カスタムドレスアップがもらえます！
70556,ギフト
70557,今すぐチャージする
70558,受け取りへ
70559,アバター
70560,受け取りが成功しました。ボーナスはメールで配布されます、遅延する可能性がありますので、ご査収にご注意ください。
70561,ウィッシュ商人
70562,次回更新時間
70563,@1日後回数リセット
70564,累積購入報酬
70565,商品の更新
70566,今すぐウィッシュショップの賞品を更新する
70567,広告を見てミニポイントをゲット
70568,本日残りの視聴可能な広告数：@1
70569,すべてのボーナス（ボーナスプール残りの更新時間：@1）
70570,賞品を選ぶ
70571,キャプチャー1回
70572,キャプチャー10回
70573,今回選べる賞品
70574,大賞のリフレッシュ残り時間@1
70575,おめでとうございます。 以下のボーナスをゲット
70576,ミニポイント消費ボーナス
70577,広告を見る報酬
70578,消費@1ポイント
70579,@1回見る
70580,リフレッシュタイム：
70581,確認
70582,受け取り
70583,受け取り済み
70584,幸運の女神に祝福されて、あなたは大当たりした
70585,ウィッシュショップのアイテムを指定回数交換すると、追加のボーナスを受けることができます。 購入数や追加報酬は定期的にリセットされますので、不要な損失を避けるためにも、時間内に報酬をお受け取りください。
70586,新商品
70587,限定
70588,選択済み
70589,所有
70590,繰り返して受け取ることはできません
70591,該当するボーナスが見つかりません
70592,ボーナスの受け取りに成功しました。ショップへ行って確認してください。
70593,ボーナスは選べませんでした
70594,ミニコイン定期購入商品
70595,#L#c0aa1aプライバシーポリシー#n
70596,#L#c0aaa1a自動更新規約#n
70597,購読済み
70598,購読解除
70599,毎回引き換え
70600,残り配布：＠1回
70601,次回配布：@1
70602,購読の有効期限：@1
70603,初回購読ボーナス
70604,ミニコインの定期購読大割引
70605,@1ドル
70606,@1ドル
70607,@1ドル
70608,購読
70609,受け取る
70610,0.2
70611,30日ごとに1枚のミニコインを発行する
70612,月間購読
70613,＠1ドル/30日
70614,シーズン購読
70615,＠1ドル/90日
70616,半年間の定期購読
70617,＠1ドル/180日
70618,シーズン、半年間の期間限定割引
70619,確認
70620,選ぶ
70621,原価
70622,購読説明
70623,#cff3d2bサービスを自動有効にしようとしています。 これにより、選択した製品の期間が終了する前に、指定した口座から確認なしで更新料が引き落とされることに同意したことになります。#以下の内容が含まれます。 #n 毎月一回ミニコインを受け取ります。 その後は30日ごとに一回ミニコインを受け取ります。
70624,#cfa7a0f 商品を購読する: #n
70625,#cfa7a0f毎回受け取る：#n
70626,#cfa7a0f支払い：#n#ce0dcca他のアプリ内の商品を購入する。#n
70627,#cfa7a0f購読解除：#n#ce0dccaいつでもアプリショップで購読状態を確認し、解除が必要な購読を変更することができる。
70628,#cfa7a0f 更新: #n#ce0dcca 有効期間の終了時に自動的に更新され、更新が成功すると購読サイクルが1つの購読期間に延長されます。
70629,#cfa7a0f購読解除：#n#ce0dcca選択された支払いアプリの支払い設定から購読状況を確認し、解除が必要な購読を変更します。
70630,#L#c5aea0aプライバシープロトコル#n
70631,#L#c5aea0a自動更新契約書を読み、同意する#n
70632,閉じる
70633,購入する
70634,支払い
70635,ウィーチャット
70636,自動更新の契約内容を確認し、選択に同意してから購読する必要があります。
70637,購読した
70638,"あなたはミニコイン商品を定期購読することに成功して、初日にミニコインを受け取ることができます。
ネットワーク遅延で一時的に受け取ることができない場合は、後で更新してください。"
70639,初月のミニコインは受け取ることができます
70640,確認
70641,ミニコインの定期購読期限が切れたら注意してください
70642,"あなたのミニコインの定期購読サービスは満期になりました。
早く更新に行ってもっと多くのミニコインを受け取りましょう。"
70643,今すぐ購読を続ける
70644,ミニコインで定期購読する
70645,Alipay
70646,#ceeeaff高级#n
70647,#cfffde1スーパー#n
70648,原価：@1ドル/90日
70649,原価：@1ドル/180日
70650,@1ミニコイン
70651,インターネットに異常が発生しましたので、再操作してください。
70652,WeChatや第三者プラットフォームと定期購読すなわち自動チャージサービスを開設した後、WeChatや第三者プラットフォームはあなたが選択した商品周期に基づいて、商品周期が満期になる前に自動的に商品の更新を行ってくれます。このチャージは再確認する必要はありません。#r自動更新サービスのキャンセルが必要な場合は、以下の流れを参照してください：#rWeChat：WeChat携帯電話クライアントを開く→「私」をクリック→「支払い」を選択→右上の「…」をクリックしてください。→“料金徴収サービス”を選択→自動チャージをキャンセルするサービスをクリックする→“サービスをオフにする”を選択する。#rAppleユーザーがiPhoneやIPadを手動で開く“設定”→“iTunes StoreとApp Storeに入る”→“Apple ID”をクリックし、“Apple IDを見る”を選択し、「アカウント設定」ページに入り、「購読」をクリックし、「購読を解除する」サービスを選択し、その購読を解除すればいい。#rファーウェイのアプリストアユーザーが「設定」をクリックする→huaweiアカウントセンターをクリックする→「支払いと請求書」をクリックする→「自動料金徴収/無料支払い」をクリックします「購読解除が必要なサービス」を選択し、スライドボタンを左に閉じるといいです。#r贈呈詳細：#r18ドルで購読、毎回207個のミニコインを獲得し、贈呈幅は15%です。#r38ドルで定期購読して、毎回456ミニコインを獲得して、贈呈幅は20%です。#r
70653,@Null@
70654,あなたの購読期間は終了しました、もっとミニコインを得るために定期購読してください
70655,マイホーム - ペット用のバックパックを見てください。
70656,ミニミラクル
70657,期間限定セール
70658,ラッキーボックス
70659,遊び方説明
70660,後で回復
70661,ゲームを続ける
70662,無料ゲーム
70663,ゲームを始める
70664,よいところを見てすぐ受け取る.
70665,まだ@1関残っていますよ~
70666,おっ！小さな猿に遭遇！
70667,ボーナスを放棄する
70668,遊んでくれる
70669,ミニビーンをあげる
70670,残り
70671,回
70672,小さな猿はとても楽しくて、すべてのボーナスを返した！
70673,ボーナスを1個追加してあげます。
70674,ボーナスをもらって続けます
70675,わー！アンジェラスの祝福です。
70676,次のゲーム中小さな猿に抵抗も使えますよ。
70677,ゲームを続ける
70678,アンジェロスの祝福効果が触発された！
70679,小さな猿を追い払う
70680,ボーナスを残す
70681,ボーナスをもらって続けます
70682,終了しますか
70683,まだ
70684,クローズすればラッキーボックスを手に入れることができます
70685,ボーナスをもらって終了します
70686,挑戦を続ける
70687,小さな猿はとても楽しくて、すべてのボーナスを返した！
70688,ボーナスを追加してあげます。
70689,ボーナスをもらって続けます
70690,小さな猿はボーナスを全部奪ってしまいました。
70691,もう一回遊ぶ
70692,おめでとう！
70693,全てのラッキーボックスを開けることに成功しました！
70694,ボーナスを受ける
70695,もう一回
70696,体力不足で、ラッキーボックスのイベントに参加できません。下のボタンをクリックして広告を見たら無料でゲームできます。
70697,体力が足りない
70698,無料ゲーム（@1/@2）
70699,ラッキーボックス
70700,開くと、ボーナスや祝福がもらえます。
70701,気をつけ！
70702,ラッキーボックスには小さな猿が現れます。
70703,全てのボーナスを奪ってしまう！
70704,小さな猿を追い払う
70705,すべてのボーナスを保留することができますよ~
70706,パラメータエラー
70707,署名エラー
70708,システムエラー
70709,操作エラー
70710,データなし
70711,設定エラー
70712,アイテム追加失敗
70713,認証失敗
70714,アイテムが足りない
70715,回数が足りない
70716,体力が足りない
70717,最後のゲームに達しました
70718,小さな猿にバナナをあげてこそ、ゲームを飛び越えることができますよ。
70719,復活回数がありません
70720,空腹度がいっぱいです
70721,時間の範囲内ではない
70722,ラッキーボックスの活動は空腹度1点を増加します。
70723,操作が頻繁すぎますので、後でやり直してください。
70724,請求がタイムアウト
70725,既に所有のボーナス
70726,購入数は限度に達した
70727,現在はボーナスゲームですので、小さな猿に遭遇することはありません！
70728,サプライズ専属
70729,#c90205Dリフレッシュ時間：#n#cffe 3 dd@1#n
70730,広告を見る
70731,つかむ
70732,10個をつかむ
70733,@1使う
70734,@1または@2個
70735,1枚または10枚
70736,残高不足、ギフトパック購入失敗
70737,ギフトパック購入失敗
70738,特恵カウントダウン：
70739,"1、冒険家が様々なゲーム行為を終えたときにサプライズパッケージを触発する機会がある。
2、毎回トリガされたイベントパッケージは1回しか購入できず、購入が完了するとパッケージがなくなる。
3、各サプライズパッケージには単独のカウントダウンがあります。カウントダウンが終わるとパッケージが消えます。冒険家の皆さん、見逃してはいけませんよ！"
70740,ボーナスプレビュー
70741,1連
70742,10連
70743,収集進捗上げる！
70744,マウント選択
70745,収集進捗
70746,オンライン時間
70747,イベントチケットを購入する
70748,元気花火x@1をプレゼント
70749,マウント獲得
70750,最初に@1を獲得してください
70751,ロック解除アイテムを獲得しました
70752,すぐにロック解除する
70753,すぐに合成する
70754,ロック解除のアイテムはマウントガチャで入手できます。（遊びも、課金も適度にしましょう）
70755,@Null@
70756,@Null@
70757,@Null@
70758,@Null@
70759,@Null@
70760,@Null@
70761,@Null@
70762,@Null@
70763,@Null@
70764,@Null@
70765,@Null@
70766,@Null@
70767,@Null@
70768,@Null@
70769,@Null@
70770,@Null@
70771,@Null@
70999,@Null@
71001,大賞獲得をシェアする ミニ新サプライズ
71002,#c657476イベント期間：#n#c0aaa1a毎週月曜から日曜#n
71003,今週のシェア済み：#c0aaa1a@1日#n
71004,フレンドシェア。毎日ボーナスを受け取れます
71005,"1.イベントの固定サイクル：月曜から日曜まで
 2.毎日の初回シェアでシェア日数が累計され、累計進行状況が指定の日数に達すると対応する報酬がアンロックされます。月曜日からの新サイクルが始まると、元の進行状況は再設定されます。
 3.その週の累計シェアが7日になると最後の大賞がアンロックされます"
71006,毎日初回シェアするとゲット
71007,通知
71008,@Null@
71009,@Null@
71010,@Null@
71011,@Null@
71012,@Null@
71013,@Null@
71014,初心者ボーナス
71015,時間限定セール
71016,全員特別セール
71017,クラシックスキン。時間限定セール
71018,特権説明：新規プレイヤーのキャラクター作成後9日以内有効
71019,人気マウント。VIPセール
71020,特権説明：新規プレイヤーのキャラクター作成後9日以内有効
71021,（イベントカウントダウン：#c0ABA1D@1#n）
71022,クラシックスキン。時間限定セール
71023,特権説明：イベント期間中有効
71024,人気マウント。VIPセール
71025,特権説明：イベント期間中有効
71026,大賞
71027,累計1日
71028,累計3日
71029,累計5日
71030,累計7日
71031,@1のマウント@2は期限に達しました。このマウントはすでに消去されました
71032,視聴広告の無料復活
71033,極上のサバイバルアイテムを獲得します
71034,続けて探険し、所持しているアイテムをドロップしない
71035,HOT
71036,NEW
71037,このアカウントに紐づけされた携帯番号を入力してください
71038,このアカウントに紐づけされたメールアドレスを入力してください
71039,ルール紹介
71040,"1.イベントに参加しているプレイヤーには、ショップ内の一部ドレスアップのタイムセールが行われます。
 2.イベント終了後、セール中のスキンドレスアップの価格は定価に戻ります。この機会をお見逃しなく。
 3.より素晴らしいボーナスが、今後次々と開放されます。乞うご期待！"
71041,開くと必ずドレスアップのカケラ×1と以下の1つをランダムで獲得します：永久スキンまたはスキン体験カード1枚（@1、@2、@3、@4）
71042,すぐにギフトパックを開きますか？
71043,数量#c0aaa1a@1#n
71044,（別途#c0aaa1a@1#n贈呈）
71045,1回の購入で#c0aaa1a@1に達すると@2が贈呈されます#n
71046,必ず出ます
71047,永久
71048,体験
71049,すぐに使用します
71050,あとで開きます
71051,まず低レベルのマウントを取得してください
71052,@1: すでに所有
71053,ラッキー値
71054,ラッキー値が高いほど、永久スキンを取得する可能性が高くなります。 ラッキー値がいっぱいになると、きっと永久のスキンが得られます。
75000,@Null@
75001,週末限定のギフトパック
80000,@Null@
80001,@Null@
80002,プラネット旅行
80003,ミラプラネット
80004,炎プラネット
80005,萌目プラネット
80006,現時点
80007,プラネット紹介
80008,多様な生態系と豊富な資源を備えた美しいプラネット。長い歴史があり、古くから冒険家の発祥地でした。#r#r危険なレベル：#c0aaa1a低#n#rテレポーターの要求：#c0a7fef1レベル#n#r#rコンソールをアクティブにした後、近くのテレポーターでトラベルを開始できます
80009,マグマと危険な生き物でいっぱいの熱い惑星。伝説によると、惑星の中心には巨大なモンスターがいます。#r#r危険レベル：#cfa7a0f中#n#rテレポーターの要求：#cfa7a0f2レベル#n#r旅行のアドバイス：#cef2d2d気候が暑い#n、耐火バックパックを準備することをお勧めします#r#r惑星に行く、使用する必要があります#c0aaa1aアップグレードパーツタイプA#nテレポーターをアップグレードする（合成材料はミラスター島で見つかると言われています）
80010,薄い大気のプラネット、一年中夜。#rプラネットの生物資源は不足していますが、多くの硬い高品位鉱物が埋まっていると噂されています。#r#r危険レベル：#cef2d2d高#n#rテレポーターの要求：#cfa7a0f2レベル#n#r旅行のアドバイス：#cef2d2d酸素不足#n、プラネットに行くには酸素マスク#r#rを使うことをお勧めします。#c0aaa1aアップグレードパーツAタイプ#nテレポーターをアップグレードする（噂によると合成材料はミラスター島で見つけることができます）
80011,出発！
80012,近くのテレポーターに乗ってプラネットの旅を始めてください
80013,@1-@2@3ステーション
80014,テレポーテーションの目的地を選択する
80015,"位置: @1, 高さ@2"
80016,コスト
80017,プラネットを切り替える
80018,輸送
80019,スターステーションがアクティブされました
80020,テレポーテーションの目的地を選択する
80021,サイトを選択
80022,スターリンクがオンになり、輸送の準備をしています
80023,目的地: @1
80024,カウントダウン：@1
80025,輸送一時停止
80026,スターリンクをオフにする
80027,輸送を続ける
80028,スターステーションはアクティブされていない
80029,アクティブされたコンソールがありません。エネルギーコアを使用して近くのコンソールをアクティブ化してください
80030,スターリンクが異常で輸送が中断されている
80031,目的地がアクティブされておらず、輸送失敗
80032,テレポーターのレベルが不十分です。まずアップグレードパーツを使用して、テレポーターをアップグレードしてください
80033,@1に無事に到着しました
80034,あなたはスターリンクによって@1の未知の場所に輸送されました
80035,アップグレード成功！ テレポーターでもっと多くのプラネットに旅行することができます！
80036,三角ドア
80037,未知の場所
80038,未知
80039,テレポーターが使用中です。しばらくしてからもう一度お試しください
80040,アクティベーションが成功すると、近くのテレポーターで旅行を開始できます〜
80041,この行動はテレポーターでは実行できません
80100,@Null@
80101,英雄の石碑
80102,"ミラプラネットの雨林の聖なる果実#r
炎プラネットのヒーローソード#r
萌目プラネットの知恵のストーンアイ#r
3つの鍵がミラの神聖な力を解放し、邪悪な影が正体を見せます"
80103,勇気の石碑
80104,"大胆不敵な英雄は悪と戦い、家を守る#r
勝利の剣は聖物に変わり、炎の国に落ちた#r
巨獣はたむろし、世界の宝物を占めています。"
80105,知恵の石碑
80106,"主人公は虚空の三角形を封印し、悪の残像は四方八方に逃げる#r
賢者は魔法の目を置き、無人の荒野を監視し、隠された黒い影を探します#r
ブルーダイヤモンド、クジャク、銅の星、紫の蛍光石をかわいい目の石像の周りに置いて、魔法の目を召喚します。"
80107,炎の遺跡を探す
80200,@Null@
80201,座標：(#ca16b00@1，@2)
80202,高度：#ca16b00@1
80203," #ca16b00@1#n日目"
80204,マークポイント#ca16b00@1/@2 を置く
80205,他のプレイヤーから見える
80206,マップでの他プレイヤーが自分の位置を見える
80207,マップでの他プレイヤーが自分の位置を見えない
80208,マークポイント
80209,マークポイントを追加
80210,名称
80211,洞窟
80212,食材
80213,物資
80214,植物
80215,鉱石
80216,ベッド
80217,ホーム
80218,パターン
80219,トラック
80220,削除
80221,トラッキングをキャンセル
