id,中文繁體
100233,迷你號與手機號不匹配
100234,迷你號與郵箱不匹配
100235,認證失敗，請重新認證後登錄
100236,迷你世界綁定郵箱驗證碼
100237,"【迷你世界】驗證碼為：{1}，您正在進行綁定郵箱，驗證碼1小時內有效。請勿將迷你號信息透露給他人，確保您的迷你號安全，如非本人操作請及時修改迷你號密碼。
  -------------------------------------------------- -----------------------------------------
  如需幫助請聯繫客服：
 miniworldcustomerservice@gmail.com"
100238,迷你世界找回密碼驗證碼
100239,"【迷你世界】驗證碼為：{1}，您正在進行找回密碼，驗證碼1小時內有效。請勿將迷你號信息透露給他人，確保您的迷你號安全，如非本人操作請及時修改迷你號密碼。
  -------------------------------------------------- -----------------------------------------
  如需幫助請聯繫客服：
miniworldcustomerservice@gmail.com"
100240,迷你號已綁定了郵箱，請刷新或重進遊戲
100241,迷你號已綁定了手機號，請刷新或重進遊戲
100242,賬號沒有綁定郵箱，請刷新或重進遊戲
100243,賬號沒有綁定手機號，請刷新或重進遊戲
100250,（請注意區分大小寫）
100251,@Null@
100252,@Null@
100253,@Null@
100254,@Null@
100255,@Null@
100256,@Null@
100257,@Null@
100258,@Null@
100259,@Null@
100260,變形狀態修復中，還需@1s才能變形
100261,當前狀態無法變形
100262,技能冷卻中
100263,@Null@
100264,@Null@
100265,@Null@
100266,@Null@
100267,@Null@
100268,@Null@
100269,@Null@
100270,@Null@
100271,@Null@
100272,@Null@
100273,@Null@
100274,@Null@
100275,@Null@
100276,@Null@
100300,@Null@
100499,@Null@
100500,迷你隊長的試煉
100501,@Null@
100502,@Null@
100503,@Null@
100504,@Null@
100505,@Null@
100506,@Null@
100507,@Null@
100508,@Null@
100509,@Null@
100510,@Null@
100511,暫時不可充值，請等待後續版本，感謝您的支持！
100512,目前鴻蒙新版本處於體驗階段，廣告暫時無法播放。
100597,@Null@
100598,廣告獎勵
100599,@Null@
100600,#L概率公示#n
100601,（收穫10個！）
100602,（收穫1個）
100603,概率公示
100604,獎勵預覽
100605,確定
100606,獎勵名稱
100607,概率
100608,"活動規則：
 1、活動時間內，花費一定數量迷你幣可收穫1個果實，有機會獲得坐騎碎片等稀有物品
 2、十連抽或累計抽獎10次必出坐騎碎片，若單次抽獎已抽中坐騎碎片，則累計抽獎次數重新統計
 3、活動解釋權歸迷你世界官方所有"
100609,點擊跳過
100610,再開一次
100611,恭喜玩家@1幸運的獲得了@2@3
100612,剩：@1
100613,種植引導
100614,養殖引導
100615,寵物引導
100616,灶台引導
100617,編輯家園引導
100618,你好呀，歡迎來到新的家園，讓我來介紹一下這裡吧~
100619,在家園裡你可以體驗到種菜、養小動物、寵物培養以及建造家園的樂趣等等，具體的玩法可以去找相關家園npc了解哦~
100620,接下來不如就去找農場商人了解一下如何種植吧！
100621,"你好，我來教你如何種植吧！首先要購買種子，然後去農場種下就可以了，去體驗一次種植的樂趣吧~
"
100622,買了種子之後就去我身後的#cFA7A0F農場種下#n吧！現在開放的耕地不多，但只要勤奮勞動，就可以解鎖更多耕地了喲。
100623,收穫的#cFA7A0F農作物#n可以賣給我，聽說這裡會有#cFA7A0F神秘商人#n出沒，#cFA7A0F高價收購作物#n，賣給他可以賺更多錢，但是那傢伙神出鬼沒誰也不知道他什麼時候出現，不像我，風裡雨裡家園裡等你…
100624,不多說了，接下來你就去種三個麥子吧。
100625,與農場商人對話
100626,在農場商人處買三個麥子
100627,去農場種三個麥子
100628,收穫三個麥子後出售給農場商人
100629,嘿哥們！初次見面這兩隻小雞仔就當見面禮啦！可別見外。小雞仔可以帶去旁邊的#cFA7A0F牧場#n養著！
100630,"給小動物們餵些喜歡吃的東西，可以加快它們的成長。
"
100631,與牧場商人對話
100632,去牧場養兩隻雞
100633,與寵物探險隊長對話
100634,擁有一隻寵物
100635,在寵物窩給任一寵物培養一次屬性
100636,出發去探險一次
100637,嗨！新來的探險家！準備好你的寵物跟我一起出發去探險吧！
100638,選擇要去的地圖和寵物，再為寵物準備些食物，就可以出發探險啦！走，我們出發！
100639,你也可以去#cFA7A0F寵物購買商店#n購買品質更高的寵物，那裡有珍貴級別的寵物和傳說級別的寵物，但是要注意適度消費！啊，傳說級別的寵物本隊長還從沒見過呢…
100640,寵物探險時需要為它們準備#cFA7A0F探險道具#n和#cFA7A0F探險食品#n，如果你不知道探險可以帶回什麼，可以在每張地圖中查看#cFA7A0F當地特產#n，這些都可以在出發前找我確認，寵物的能力值越高成功探險的概率就越高，加油吧探險家！
100641,你好啊~想要烹飪食物的話，可以使用我身旁的灶台哦~
100642,"食材是可以通過種菜和飼養動物獲得的哦，來體驗一下如何做菜吧~
"
100643,製作一個#cFA7A0F小麥麵包#n試試吧。
100644,與家園廚師對話
100645,製作一個小麥麵包
100646,與家園工匠對話
100647,製作任意一個家具
100648,進入編輯家園模式將剛製作的家具放進去看看吧
100649,保存編輯好的家園返回家園玩法模式
100650,如果你想做家具或者做資源，可以準備好材料來找我加工，也可以直接使用我身旁的工作台自己製作！
100651,先使用邊上的工作台試著製作家具吧！
100652,在#cFA7A0F家園商人#n那裡可以購買#cFA7A0F家具#n和#cFA7A0F圖紙#n，買了圖紙的話再準備好相應的家園方塊就能一鍵生成房子了，很厲害吧！
100653,如果你想#cFA7A0F做家具#n或者#cFA7A0F做資源#n，可以準備好#cFA7A0F材料和家園幣#n來找我加工，也可以直接使用我身旁的工作台自己製作！
100654,先使用邊上的#cFA7A0F工作台#n試著#cFA7A0F製作家具#n吧！
100655,描述：點擊農場商人，對話選擇“商店”，選中“麥子種子”，選擇購買數量為3，點擊購買按鈕，就可以成功購買啦。
100656,描述：在農場商人處購買三個麥子種子，點擊家園背包—資源—種子，選中麥子種子後點擊拖至物品欄，去農場的空地種下。
100657,描述：點擊農場商人，對話選擇“商店”，點擊“出售”頁簽，找到“麥子”，選擇出售的數量為3，點擊出售就可以成功賣出啦，如果背包裡沒有麥子，可以去農場裡種植麥子種子，收穫麥子來獲得。
100658,描述：點擊家園背包—資源—生物蛋，選中雞後點擊拖至物品欄，去牧場的空地放下。
100659,描述：點擊家園背包—寵物欄—選中任一寵物蛋拖放至物品欄中，右鍵在地面使用寵物蛋可獲得寵物
100660,描述：右鍵點擊寵物窩，點擊培養欄，選中任一寵物後，添加培養材料，點擊培養按鈕【本次培養必定提升能力值哦】
100661,描述：右鍵寵物探險隊長打開探險頁面，選中探險地圖、添加探險寵物與探險食品（必要時需要添加攜帶道具），就可以開始探險啦
100662,描述：右鍵家園工匠打開製作台可以建製造家具和資源
100663,描述：只有進入編輯家園模式才可以自由搭建家園哦
100664,家園的玩法差不多都學會了吧？接下來如何打造出你的專屬家園就看你的咯！
100665,兔美美
100666,8歲以下
100667,9-12歲
100668,親愛的，你玩過《迷你世界》嗎？
100669,我是需要一些指導的萌新
100670,請教教我怎麼玩
100671,會玩一點
100672,玩過類似的遊戲，知道基礎操作
100673,我是專家
100674,讓我去創造世界！
100675,試試聯機遊戲吧！一起玩，更開心
100676,點擊聯機大廳
100677,選個你喜歡的地圖開始玩吧！
100678,玩這個
100679,%s人在玩
100680,恭喜完成新手引導！接下來玩自己喜歡的遊戲吧！
100681,點擊屏幕繼續%ds
100682,創建地圖說明
100683,在這裡你可以創建地圖，可以選擇一下三種模式
100684,生存遊戲
100685,自己挖資源
100686,發揮創意
100687,無限資源
100688,可設置商店
100689,更多快捷創作工具
100690,初始我的存檔：%d個
100691,可下載存檔：%d個
100692,使用迷你幣可以購買更多存檔
100693,你的地圖存檔是有數量上限的哦
100694,創作地圖後，可以上傳分享給其他玩家
100695,分享你的創意
100696,獲得玩家反饋
100697,優質地圖可獲得收入和流量扶持
100698,知道啦
100699,請填選你的基本信息
100700,13-16歲
100701,17歲及以上
100702,年齡
100703,#cFF0000對話中如涉及引導加好友、賬號密碼、支付轉賬、免費贈送等相關內容，請提高警惕，注意保護財產安全
100704,#L#c0000FF點擊查看詐騙案例，學習知識，謹防上當受騙！
100705,請選擇你喜歡的皮膚試玩
100706,請選出你喜歡的遊戲類型
100707,我們會根據你的喜好為你推薦
100708,請選擇你喜歡的裝扮風格
100709,恭喜你獲得試玩皮膚
100710,模擬
100711,冒險生存
100712,角色扮演
100713,競速
100714,體育
100715,忍痛放棄
100716,開始回答
100717,為了更好的了解你的喜好，推薦優質內容，請回答幾個小問題，試玩皮膚就是你的啦！
100718,%s-試玩%s天
100719,%s（永久）
100721,@Null@
100722,@Null@
100723,@Null@
100724,@Null@
100725,@Null@
100726,@Null@
100727,@Null@
100728,@Null@
100729,@Null@
100934,@Null@
100935,頁面設置
100936,觸發時呼出鼠標
100937,手機版解除玩家控制
100938,新頁面打開時關閉
100939,層級
100940,頁面狀態
100941,內容
100942,更改圖案
100943,對齊
100944,與父元件對齊
100945,字體格式
100946,字體顏色
100947,字體大小
100948,圖層
100949,透明度
100950,顯示超出元件框的子集
100951,關聯
100952,設置關聯
100953,與父元件關聯
100954,縮放方式
100955,元件頁面狀態設置
100956,同步狀態
100957,快捷鍵
100958,輸入限制
100959,層級設置
100960,保存為模板
100961,調整至元件下方
100962,調整至元件上方
100963,成為其子集
100964,保存退出
100965,自動保存完成
100966,新增觸發器
100967,選擇元件
100968,添加為選中元件或基礎部件的子元件
100969,快捷添加入口
100970,輸入框
100971,接收玩家輸入信息
100972,請在層級面板中保存模板
100973,確定刪除該模板嗎？
100974,添加元件
100975,官方模板
100976,自定義模板
100977,最基礎的元件
100978,傳達文字信息
100979,自帶交互反饋
100980,操作太頻繁了
100981,右上角功能區
100982,不支持頁面狀態命名重複！請重新命名。
100983,導入成功，請在當前地圖中查看
100984,確定將選中項目複製（暫時無法複製觸發器，將在後續版本支持）
100985,狀態同步成功
100986,新增頁面狀態
100987,水平間距不變
100988,左間距不變
100989,右間距不變
100990,垂直間距不變
100991,上間距不變
100992,下間距不變
100993,刪除頁面狀態後返回至上一層頁面狀態
100994,未輸入任何文字
100995,遊戲內UI
100996,已備註
100997,基礎頁面
100998,"刪除元件,如果有子元件一併刪除"
100999,UI編輯器
101000,UI庫
101001,請輸入UI庫名稱
101002,暫時沒有UI庫，去地圖里新建一個看看吧！
101003,請先選中UI庫
101004,#c515555選中:#n#cff0000@1#n
101005,是否同步以下UI至總庫，如果總庫已有選中UI將會被覆蓋。沒有則新增一份至總庫
101006,在當前地圖中已存在以下UI庫，可批量覆蓋或跳過這些UI庫。
101007,默認排序
101008,最近修改
101009,確定要刪除此UI庫嗎？
101010,請在當前地圖下打開修改
101011,需要進入存檔才能創建UI庫
101012,創造模式下無法新建UI庫！
101013,需要進入存檔才能編輯UI庫！
101014,創造模式下無法編輯UI庫！
101015,模板地圖中無法新建UI庫
101016,組件
101017,窗口
101018,請選擇元件！
101019,血條
101020,小地圖
101021,物品欄
101022,操作面板
101023,圖案
101024,文本
101025,按鈕
101026,底板
101027,背景圖
101028,文字
101029,邊框
101030,（寵物進化可提升屬性上限）
101031,是否保存本次培養結果？
101032,培養結果默認不保存，記得及時保存中意的屬性哦。
101033,再洗一次
101034,屬性更換成功！
101035,當前培養結果低於原屬性，是否仍然選擇保存？
101036,當前培養結果提高了寵物能力值哦，是否仍然選擇再洗一次？
101037,能力值
101038,沒有上次寵物洗練屬性記錄
101039,操作錯誤
101040,屬性已滿
101041,在農場種植麥子
101042,在農場種植水稻
101043,在農場收穫小麥
101044,在農場種植並收穫胡蘿蔔
101045,在牧場養牛
101046,在牧場養墩墩
101047,在牧場餵養小動物
101048,去牧場放下並收穫雞
101049,去灶台製作米飯
101050,去灶台製作西瓜汁
101051,去工具台使用果樹原木製作果木板
101052,在工具台使用甘蔗製作紙
101053,進入編輯家園模式，擺放家具
101054,出發去森林地圖探險
101055,出發去平原地圖探險
101056,去好友的家園逛一逛
101057,找力哥購買牛
101058,在任意商人處賣出柑橘
101059,在力哥的商店裡出售牛奶
101060,找大山購買西瓜種子
101061,找劉嬸購買些鹽
101062,在家園遊玩5分鐘吧
101063,在家園遊玩10分鐘吧
101064,使用精靈糖幫助寵物培養屬性
101065,使用精靈糖幫助寵物培養屬性
101066,在農場種植果樹
101067,在農場種植甘蔗
101068,在農場種植並收穫西瓜
101069,在農場種植並收穫果樹原木
101070,找力哥買墩墩
101071,在牧場養墩墩
101072,餵養牧場中的小動物
101073,幫廚師去牧場收穫飛雞
101074,在灶台製作烤牛排
101075,在工具台使用砂土製作玻璃片
101076,進入編輯家園模式，擺放家具
101077,出發去山丘地圖探險
101078,去好友的家園逛一逛
101079,找大山購買西瓜種子
101080,力哥拜託你幫他購買些鹽
101081,在家園遊玩15分鐘
101082,通過售賣農作物獲得3000家園幣
101083,出售生牛排給力哥
101084,收養一隻新的寵物夥伴吧！
101085,在家園商店購買一件系列家具
101086,在家園商店購買一件家具
101087,8小時內通關平原地圖！
101088,16小時內通關森林地圖！
101089,提升任意一隻寵物的屬性50點
101090,大山想喝咖啡，幫他在灶台製作一杯吧
101091,製作任意兩件家居/建材
101092,通過售賣農作物獲得10000家園幣
101093,向達爾文出售10個柑橘
101094,日常任務
101095,提示：每天刷新@1次日常任務，當前已完成（#c0AAA1A@2#n/@3）次，已放棄（#c0AAA1A@4#n/@5）次
101096,追踪
101097,放棄任務
101098,你想放棄這個任務嗎？放棄後任務會消失哦。
101099,繼續做任務
101100,該任務不能放棄
101101,該任務已放棄
101102,每日任務完成個數已達上限
101103,已超過最大可放棄數
101104,恭喜！今日任務已完成！
101201,@Null@
101202,獎池倒計時
101203,抽獎記錄
101204,當前獎池碎片
101205,獎勵
101206,選擇列表
101207,獎勵名稱
101208,獎勵時間
101250,@Null@
101251,遊園福利
101252,出氣站
101253,神秘行動
101300,@Null@
101301,守護禮包
101302,今日已助力
101303,助力守護
101304,開啟守護
101305,領取獎勵
101306,天
101307,當前不可助力
101308,獲得獎勵
101309,活動規則
101310,1：成長守護計劃開啟後持續7天、7天后可以領取大量獎勵\n2：每週五、週六、週日可以進行助力守護\n3：成功助力後可獲得更多獎勵
101311,星助力：
101312,恭喜您獲得下列獎勵
101313,開啟守護計劃，7天后可獲得大量獎勵
101314,守護成長中 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?後可領
101315,每週五、週六、週日可助力守護
101316,守護計劃已結束
101317,助力守護，獲得更多獎勵
101318,開啟成長守護，\n守護結束後可獲得大量獎勵
101350,@Null@
101351,國寶復刻
101400,@Null@
101401,嘉年華
101402,@Null@
101403,@Null@
101404,@Null@
101405,@Null@
101450,@Null@
110000,創造節
110001,請更新至最新版本
110002,全民創造節-夏日狂歡季
110003,創造福袋
110004,規則
110005,更多精彩地圖
110006,當前任務：
110007,任務刷新倒計時
110008,抽獎結束倒計時
110009,"抽創造福袋,得全套系列#cFFDD00永久皮膚#n"
110010,今日沒有抽獎任務了哦！
110011,任務已結束
110012,次數
110013,活動持續多久
110014,如何獲得抽獎次數
110015,活動期內首次登陸游戲、在指定時間內完成對應任務\n每天可完成3次任務，每天0點刷新可完成次數
110016,活動獎勵
110017,內含全套系列永久裝扮、迷你幣、坐騎碎片、角色碎片等眾多獎品
110018,如何投稿
110019,訪問活動官網參與投稿
110020,立即前往
110021,完成任務可獲得抽獎券
110022,完成任務可獲得抽獎券
110050,預留
110051,裝扮名稱
110052,點擊領取
110053,"完成實名認證並填寫正確的出生日期即可參與生日派對！不僅有專屬的生日禮物，還可以跟好友一同慶祝。成功參與即送任意永久四季裝扮！
聽說每年領取的生日獎勵會越來越豐富哦！
快一起加入生日派對吧！"
110054,水瓶座
110055,雙魚座
110056,白羊座
110057,金牛座
110058,雙子座
110059,巨蟹座
110060,獅子座
110061,處女座
110062,天秤座
110063,天蠍座
110064,射手座
110065,摩羯座
110066,月
110067,是否確認選擇#cF9D881@1#n，作為您參與派對的獎勵？
110068,需完成實名認證才可參與活動
110069,請選擇您真實的出生日期！
110070,生日祝福派對邀請函
110071,"恭喜你！成功參與生日祝福派對~ 
我們會在特殊的時間為你送上專屬祝福！"
110072,"#cFF8C00@1#n月#cFF8C00@2#n日是一個特殊的日子，迷你世界為此準備了一份專屬的禮物送給你！希望你能在迷你世界度過一個難忘且愉快的生日派對！
 快點擊下方按鈕領取你的#cFF8C00專屬禮物#n吧！"
110073,"親愛的@1@2： 迷你世界祝你生日快樂！請收下
屬於你的#cFF8C00專屬禮物#n，快跟小伙伴們一起分享這份喜悅吧！"
110074,生日慶典好友齊分享
110075,可贈送好友@1/@2
110076,贈送蛋糕
110077,輸入迷你號查找好友
110078,該好友當日已經收到蛋糕祝福，請贈送給其他好友！
110079,生日蛋糕已經分完啦~小伙伴們都收到蛋糕了！
110080,收到迷你世界贈送的專屬生日禮物了！太開心了~想要的小伙伴記得一定要去參加生日派對噢！
110081,已贈送
110082,你已擁有該裝扮，請重新選擇其他裝扮噢
110083,生日派對
110084,衣櫥
110085,迷你show
110086,個人勳章
110087,更多勳章
110088,前往禮包
110089,前往福利
110090,前往扭蛋
110091,解鎖道具可在商店禮包中獲得。 （適度娛樂理性消費）
110092,解鎖道具可在福利抽獎中獲得。 （適度娛樂理性消費）
110093,解鎖道具可在商店扭蛋中獲得。 （適度娛樂理性消費）
110094,你已經成功參與生日派對活動啦！請耐心等待專屬於你的節日來臨~
110095,心情
110096,解鎖展示位
110097,添加形象
110098,還未擁有裝扮哦，快去商場挑選吧
110099,是否確認從當前展示位刪除形象？
110100,刪除形象
110101,"您將花費#c01C210迷你豆@1#n解鎖#cFF6D25第@2個#n展示位，請確認。
 #cFF6D25（適度娛樂理性消費）#n"
110102,公眾號
110103,請在手機端查看
110104,和你一起玩過遊戲的 #cfa7a0f@1#n 向你發出邀請，前往迷你基地一起玩！
110105,最近熱門地圖 #cfa7a0f@1#n，前往迷你基地搶先試玩！
110106,搶先試玩
110107,我給你發了新消息，前往迷你基地查看
110108,我向你發起了遊戲邀請，前往迷你基地帶你飛
110109,查看
110110,之前與你在 #cfa7a0f@1#n 房間中一起玩耍，前往迷你基地一起玩！
110111,對方使用迷你基地，安裝後成為好友
110112,群主使用迷你基地，安裝後加入群聊
110113,分享即送迷你豆，快來一起薅羊毛啊！
110114,我在玩超好玩的沙盒遊戲《迷你世界》，快來一起創造新地圖吧！
110115,觀看廣告免費復活+領取神秘獎勵
110116,坐在寵物上時不能彈琴哦~
110117,變形
110118,技能
110119,頭像
110120,相框
110121,特效
110122,足跡
110123,動作
110124,飛行
110125,背景
110126,體驗使用
110127,限時購買
110128,@1天@2時@3分
110129,剩餘：#cfa7a0f@1#n天#cfa7a0f@2#n時#cfa7a0f@3#n分
110130,效果
110131,裝扮
110132,周邊
110133,地圖
110134,變身
110135,裝扮購買
110136,購買方式
110137,使用時長
110138,永久
110139,30天
110140,7天
110141,贈送給好友
110142,向好友索要
110160,裝扮詳情頁預留
110161,地圖名稱
110162,當前地圖自定義介紹
110163,地圖名稱
110164,超好玩的沙盒遊戲盡在《迷你世界》，快來一起玩吧！
110165,我創造的超棒地圖，快來一起玩吧！
110166,打開《迷你世界》，創造你的專屬地圖吧！
110167,我發現了好玩的地圖，快來試試吧！
110168,@1類地圖，下載量@2。你一定喜歡！
110169,記得常來家園看看哦
110170,超好玩的沙盒遊戲盡在《迷你世界》，快來一起玩吧！
110171,購買3個桃子樹苗
110172,購買5個甜菜種子
110173,購買10個西紅柿種子
110174,種植2個桃子樹苗
110175,種植5個甜菜種子
110176,種植10個西紅柿種子
110177,出售3個桃子
110178,出售80個高丹草
110179,出售10個牛奶
110180,養兩頭牛
110181,養4頭墩墩
110182,養12隻雞
110183,給任一寵物培養屬性1次
110184,給任一寵物培養屬性3次
110185,出發去平原探險
110186,出發去森林探險
110187,出發去山丘探險
110188,在灶台製作小麥麵包
110189,在灶台製作一個奶酪
110190,在灶台製作一杯咖啡
110191,在製作台製作一個果木板
110192,在製作台製作3個小木棍
110193,在製作台製作一個粗製石磚
110194,收穫4個桃子
110195,收穫90個甜菜
110196,收穫200個高丹草
110197,購買3個食鹽
110198,購買4頭牛
110199,購買20瓶能量水
110200,餵養牧場中的小動物4次
110201,餵養牧場中的小動物8次
110202,餵養牧場中的小動物12次
110203,收穫2個生雞腿
110204,收穫兩塊生墩墩
110205,去好友家園逛3次
110206,去好友家園逛5次
110207,在家園遊玩6分鐘
110208,在家園遊玩15分鐘
110209,在家園遊玩30分鐘
110210,收養一隻新的寵物夥伴吧！
110211,在家園商店購買任意一個方塊建材
110212,在家園商店購買任意一件家園家具
110213,在家園商店購買任意一件系列家具
110214,購買10個青椒種子
110215,購買5個蘿蔔種子
110216,購買10個小地星種子
110217,種植10個青椒種子
110218,種植5個蘿蔔種子
110219,種植10個小地星種子
110220,出售60個青椒
110221,出售80個蘿蔔
110222,出售10個牛奶
110223,養兩頭牛
110224,養4頭墩墩
110225,養12隻雞
110226,給任一寵物培養屬性1次
110227,給任一寵物培養屬性3次
110228,出發去平原探險
110229,出發去森林探險
110230,出發去山丘探險
110231,在灶台製作小麥麵包
110232,在灶台製作一個奶酪
110233,在灶台製作一杯咖啡
110234,在製作台製作一個果木板
110235,在製作台製作3個小木棍
110236,在製作台製作一個粗製石磚
110237,收穫100個青椒
110238,收穫90個蘿蔔
110239,收穫500個花椰菜
110240,購買3個食鹽
110241,購買4頭牛
110242,購買20瓶能量水
110243,餵養牧場中的小動物4次
110244,餵養牧場中的小動物8次
110245,餵養牧場中的小動物12次
110246,收穫5個生雞腿
110247,收穫4塊生墩墩
110248,去好友家園逛3次
110249,去好友家園逛5次
110250,在家園遊玩6分鐘
110251,在家園遊玩15分鐘
110252,在家園遊玩30分鐘
110253,收養一隻新的寵物夥伴吧！
110254,在家園商店購買任意一個方塊建材
110255,在家園商店購買任意一件家園家具
110256,在家園商店購買任意一件系列家具
110257,購買15個青稞種子
110258,購買5個油菜花種子
110259,購買10個小地星種子
110260,種植15個青稞種子
110261,種植5個油菜花種子
110262,種植10個小地星種子
110263,出售60個青椒
110264,出售80個蘿蔔
110265,出售10個牛奶
110266,收穫200個青稞
110267,收穫100個油菜花
110268,收穫500個花椰菜
110269,養4頭墩墩
110270,養四頭牛
110271,養12隻雞
110272,給任一寵物培養屬性1次
110273,給任一寵物培養屬性3次
110274,出發去森林探險
110275,出發去山丘探險
110276,出發去海岸探險
110277,在灶台製作小麥麵包
110278,在灶台製作一個牛肉漢堡
110279,在灶台製作一杯咖啡
110280,在製作台製作兩個果木板
110281,在製作台製作2個簡約樓梯
110282,在製作台製作一個陶瓷土坯
110283,購買5個食鹽
110284,購買6頭牛
110285,購買20瓶能量水
110286,餵養牧場中的小動物4次
110287,餵養牧場中的小動物8次
110288,餵養牧場中的小動物12次
110289,收穫5個生雞腿
110290,收穫四塊生墩墩
110291,去好友家園逛3次
110292,去好友家園逛5次
110293,在家園遊玩6分鐘
110294,在家園遊玩15分鐘
110295,在家園遊玩30分鐘
110296,收養一隻新的寵物夥伴吧！
110297,在家園商店購買任意一個方塊建材
110298,在家園商店購買任意一件家園家具
110299,在家園商店購買任意一件系列家具
110300,購買10個蛋黃果樹種子
110301,購買10個紅高粱種子
110302,購買12個覆盆子種子
110303,種植10個紅高粱種子
110304,種植6個蛋黃果樹種子
110305,種植12個覆盆子種子
110306,出售60個蛋黃果
110307,出售200個豌豆
110308,出售10個牛奶
110309,收穫30個蛋黃果
110310,收穫200個豌豆
110311,收穫400個豌豆
110312,養4頭墩墩
110313,養四頭牛
110314,養12隻雞
110315,給任一寵物培養屬性1次
110316,給任一寵物培養屬性3次
110317,出發去森林探險
110318,出發去山丘探險
110319,出發去礦洞探險
110320,在灶台製作小麥麵包
110321,在灶台製作一個水果拼盤
110322,在灶台製作一杯咖啡
110323,在製作台製作兩個果木板
110324,在製作台製作2個簡約樓梯
110325,在製作台製作一個陶瓷土坯
110326,購買5個食鹽
110327,購買6頭牛
110328,購買30個糯米糰
110329,餵養牧場中的小動物4次
110330,餵養牧場中的小動物8次
110331,餵養牧場中的小動物12次
110332,收穫5個生雞腿
110333,收穫四塊生墩墩
110334,去好友家園逛3次
110335,去好友家園逛5次
110336,在家園遊玩6分鐘
110337,在家園遊玩15分鐘
110338,在家園遊玩30分鐘
110339,收養一隻新的寵物夥伴吧！
110340,在家園商店購買任意一個方塊建材
110341,在家園商店購買任意一件家園家具
110342,在家園商店購買任意一件系列家具
110343,購買10個櫻桃樹種子
110344,購買10個藍莓樹種子
110345,購買12個葡萄樹種子
110346,種植6個櫻桃樹種子
110347,種植6個藍莓樹種子
110348,種植12個櫻桃樹種子
110349,出售90個櫻桃
110350,出售100個藍莓
110351,出售10個生墩墩
110352,收穫90個櫻桃
110353,收穫200個草莓
110354,收穫400個草莓
110355,養4頭墩墩
110356,養四頭牛
110357,養12隻雞
110358,給任一寵物培養屬性1次
110359,給任一寵物培養屬性3次
110360,出發去森林探險
110361,出發去海岸探險
110362,出發去空島探險
110363,在灶台製作小麥麵包
110364,在灶台製作一個水果拼盤
110365,在灶台製作一杯咖啡
110366,在製作台製作兩個果木板
110367,在製作台製作2個簡約樓梯
110368,在製作台製作一個粗製石磚
110369,購買5個食鹽
110370,購買6頭牛
110371,購買30個饅頭
110372,餵養牧場中的小動物4次
110373,餵養牧場中的小動物8次
110374,餵養牧場中的小動物12次
110375,收穫5個生雞腿
110376,收穫四塊生墩墩
110377,去好友家園逛3次
110378,去好友家園逛5次
110379,在家園遊玩6分鐘
110380,在家園遊玩15分鐘
110381,在家園遊玩30分鐘
110382,收養一隻新的寵物夥伴吧！
110383,在家園商店購買任意一個方塊建材
110384,在家園商店購買任意一件家園家具
110385,在家園商店購買任意一件系列家具
110386,在農場種植芝麻種子
110387,在農場種植生菜種子
110388,在農場種植甜菜種子
110389,在農場種植大麥種子
110390,在農場種植高丹草種子
110391,在農場種植甘藍種子
110392,在農場種植青椒種子
110393,在農場種植花椰菜種子
110394,在農場種植韭菜種子
110395,在農場種植紅棗樹種子
110396,在農場種植黃瓜種子
110397,在農場種植青稞種子
110398,在農場種植椰樹種子
110399,在農場種植蛋黃果樹種子
110400,在農場種植豌豆種子
110401,在農場種植藍莓樹種子
110402,在農場種植草莓種子
110403,在農場種植菠蘿樹種子
110404,在農場種植櫻桃樹種子
110405,在農場種植靈芝種子
110406,在農場種植五彩椒種子
110407,在農場收穫麥子
110408,在農場收穫蘆薈
110409,在農場收穫花生
110410,在農場收穫胡蘿蔔
110411,在農場收穫向陽花
110412,在農場收穫茶葉
110413,在農場收穫芝麻
110414,在農場收穫生菜
110415,在農場收穫大麥
110416,在農場收穫高丹草
110417,在農場收穫青椒
110418,在農場收穫花椰菜
110419,在農場收穫紅棗
110420,在農場收穫青稞
110421,在農場收穫蛋黃果
110422,在農場收穫豌豆
110423,在農場收穫草莓
110424,在農場收穫櫻桃
110425,在農場收穫五彩椒
110426,在任意商人處賣出麥子
110427,在任意商人處賣出蘆薈
110428,在任意商人處賣出花生
110429,在任意商人處賣出胡蘿蔔
110430,在任意商人處賣出向陽花
110431,在任意商人處賣出芒果
110432,在任意商人處賣出甘蔗
110433,在任意商人處賣出水稻
110434,在任意商人處賣出柑橘
110435,在任意商人處賣出土豆
110436,在任意商人處賣出南瓜
110437,在任意商人處賣出茶葉
110438,在任意商人處賣出西瓜
110439,在任意商人處賣出小白菊
110440,在任意商人處賣出梨子
110441,在任意商人處賣出桃子
110442,在任意商人處賣出芝麻
110443,在任意商人處賣出生菜
110444,在任意商人處賣出甜菜
110445,在任意商人處賣出大麥
110446,在任意商人處賣出高丹草
110447,在任意商人處賣出甘藍
110448,在任意商人處賣出青椒
110449,在任意商人處賣出花椰菜
110450,在任意商人處賣出韭菜
110451,在任意商人處賣出紅棗
110452,在任意商人處賣出黃瓜
110453,在任意商人處賣出青稞
110454,在任意商人處賣出椰子
110455,在任意商人處賣出蛋黃果
110456,在任意商人處賣出豌豆
110457,在任意商人處賣出藍莓
